Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
0.01,1.00E-05,14,14,3,60,47.08763858,63.80952381,45.85548952,43.77426097,48.14449918,36.64692532,150.2807685,0,0,0,0,0,0,0,0
0.01,0.0001,14,14,3,60,47.08763858,63.80952381,45.85548952,43.77426097,48.14449918,36.64692532,150.2807685,0,0,0,0,0,0,0,0
0.01,0.001,14,14,3,60,50.42275277,62.85714286,47.22681497,43.5421286,51.59277504,37.87750389,142.7013611,0,0,0,0,0,0,0,0
1000,10000,14,14,3,60,50.16581248,60.47619048,45.66109183,43.9416945,47.52052545,36.5062171,141.2288581,0,0,0,0,0,0,0,0
10000,10,21,21,3,60,54.97687216,61.9047619,49.4129658,40.4091004,63.57963875,39.07574828,136.3167248,0,0,0,0,0,0,0,0
1000,1000,7,7,3,59.52380952,51.94518924,60.47619048,50.07937653,44.67044284,56.97865353,40.88335082,139.6612269,0,0,0,0,0,0,0,0
10000,1,7,7,3,59.52380952,51.97578608,60,49.97314715,42.26663638,61.11658456,40.15529588,143.4834571,0,0,0,0,0,0,0,0
1000,10,14,14,3,59.04761905,51.87089365,60.95238095,49.00568182,43.17897372,56.65024631,39.47404509,141.188045,0,0,0,0,0,0,0,0
1000,1000,21,21,3,59.04761905,53.57907123,60.47619048,50.39462146,45.40426653,56.61740558,41.36434575,135.3757692,0,0,0,0,0,0,0,0
10000,100,21,21,3,59.04761905,53.01235727,60,50.38393385,45.77408103,56.02627258,41.44008166,136.0284252,0,0,0,0,0,0,0,0
0.1,100,7,7,3,58.57142857,51.30564543,62.38095238,41.9001218,33.30106486,56.48604269,29.61124605,147.693425,0,0,0,0,0,0,0,0
1000,10,7,7,3,58.57142857,49.39470877,58.57142857,44.90686845,40.31878756,50.67323481,34.8360595,146.9878283,0,0,0,0,0,0,0,0
1000,100,7,7,3,58.57142857,50.67287124,60.95238095,49.5447319,44.24367579,56.28899836,40.26268668,142.9563922,0,0,0,0,0,0,0,0
10000,1000,14,14,3,58.57142857,51.96431937,59.52380952,49.8649865,45.89892295,54.58128079,40.96584109,138.0351051,0,0,0,0,0,0,0,0
10,1000,21,21,3,58.57142857,52.71473181,60.95238095,42.68656716,36.3699422,51.65845649,31.5370537,139.0045995,0,0,0,0,0,0,0,0
10,10000,21,21,3,58.57142857,52.71473181,60.95238095,42.68656716,36.3699422,51.65845649,31.5370537,139.0045995,0,0,0,0,0,0,0,0
10,100000,21,21,3,58.57142857,52.71473181,60.95238095,42.68656716,36.3699422,51.65845649,31.5370537,139.0045995,0,0,0,0,0,0,0,0
100,100,21,21,3,58.57142857,52.36742183,59.52380952,49.29783499,44.44737536,55.33661741,40.07557621,138.6686963,0,0,0,0,0,0,0,0
1000,1,7,7,3,58.0952381,51.65164524,60.95238095,47.34706617,45.10853405,49.81937603,38.3713593,137.7250062,0,0,0,0,0,0,0,0
1000,100,14,14,3,58.0952381,46.79369269,59.52380952,42.15898546,39.84215142,44.76190476,32.20500687,151.3432143,0,0,0,0,0,0,0,0
10000,10000,14,14,3,58.0952381,51.5703665,59.04761905,49.59409594,45.04021448,55.17241379,40.50398663,140.1366043,0,0,0,0,0,0,0,0
1000,10000,21,21,3,58.0952381,48.98337584,59.52380952,45.5979944,41.38115632,50.77175698,35.77886969,147.1980399,0,0,0,0,0,0,0,0
