Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
100000,100,7,7,3,50.94979647,33.34870307,76.27544098,49.13447128,65.90707725,39.5068302,28.63066984,111.4657239,3.898572942,1.147928765,0.913596957,3.606737305,2.196288217,5.444204464,2.581833781,3.769728773
100000,1000,7,7,3,50.02035278,32.53906789,75.74626866,47.95746977,63.95781748,38.74427631,26.78813814,113.1146968,4.089864504,1.859644077,1.237908095,3.81767764,2.784252241,5.738940346,2.937000995,5.570440095
100000,10000,7,7,3,49.00949796,32.56483415,75.39348711,46.99956371,64.31169756,37.22944489,26.22110476,112.370348,2.805473789,2.025917681,1.287242793,3.121284504,2.321556824,4.287565142,2.634923495,4.568166265
100000,100000,7,7,3,49.11126187,32.12813356,75.4816825,47.25898364,63.13167531,38.08147483,25.79122096,113.9516106,2.677744942,1.735191253,0.987906779,2.905564957,3.101511975,4.642714431,1.959463422,5.102272125
0.001,1.00E-05,14,14,3,49.45725916,40.15271923,80.23744912,49.34363162,77.06586861,36.32775383,32.8064016,91.85216047,3.956128216,3.236069772,2.054796106,3.453683241,2.641285205,3.251313464,3.812227617,5.997927767
0.001,0.0001,14,14,3,50.74626866,41.34583833,80.45454545,50.37190142,77.9133008,37.24450095,33.94196172,89.51021747,2.169549517,2.545957473,1.495087798,3.007526307,2.564331281,2.811553574,3.382242786,4.688846573
0.001,0.001,14,14,3,49.71506106,40.75470467,80.46132972,49.65910309,77.22769786,36.63148008,33.11946301,90.67622874,3.628547148,2.35882591,1.478422354,3.129195101,2.362561535,2.986967723,3.427652144,4.162909058
0.001,0.01,14,14,3,47.59837178,39.4024816,80.06105834,48.12213105,75.9597758,35.26694644,31.41908392,93.28274146,5.228352575,2.170690578,1.546536961,3.469205871,2.753065831,3.289350496,3.694580131,4.010367119
0.001,0.1,14,14,3,49.14518318,37.49553994,79.03663501,47.43556093,73.63762807,35.02533243,30.06663232,97.78417904,4.105234464,1.176758608,1.196203632,1.777186584,2.290495189,1.828737287,1.833587631,2.993454803
0.001,1,14,14,3,46.66892809,31.41955525,76.14654003,44.83588668,69.22383339,33.2269212,26.53615654,111.3375902,4.341272989,1.987797939,1.112103811,3.525000949,2.946019688,3.360620438,3.522936207,3.715639377
0.001,10,14,14,3,59.192673,40.79799613,81.41791045,54.54486646,67.77024131,46.05650565,33.86085562,97.18513786,4.634890843,3.674399573,1.332684667,3.7794505,6.551075437,4.821498608,5.495103834,7.706119627
0.001,100,14,14,3,47.04206242,26.56564868,69.66757123,42.75203735,44.84053431,40.96454416,9.502078226,129.3552229,5.349030785,4.721169148,3.495258802,2.860514076,2.379706836,3.925552255,3.570258119,8.67834316
0.001,1000,14,14,3,46.11940299,25.6541346,68.94165536,42.21069465,44.0401279,40.6172748,8.339555131,131.181778,4.406555788,3.976677219,3.130707342,2.396416957,2.171845232,3.281038887,3.235858123,7.575795323
0.001,10000,14,14,3,45.72591588,25.01868582,68.81275441,42.05632754,43.8414933,40.51984055,8.045697985,132.4442334,4.658525554,4.472300777,3.26272856,2.579920461,2.324718653,3.594555156,3.462909471,8.278240493
0.001,100000,14,14,3,45.94979647,25.28955907,68.84667571,42.29326342,44.03041071,40.78802971,8.362144105,131.969598,4.584501657,4.486463213,3.215481844,2.710985651,2.416684236,3.663665535,3.654065232,8.281986983
0.01,1.00E-05,14,14,3,51.53324288,46.95984542,83.45997286,52.42891505,80.64837485,39.01213089,36.67614022,77.50173896,6.692749315,3.555046593,1.859542032,5.31568895,2.538690621,5.600602075,5.532097739,5.565327216
0.01,0.0001,14,14,3,51.77069199,47.2228365,83.59565807,52.61537145,80.81139577,39.17588353,36.88861454,76.97308242,6.532056482,3.51324232,1.928396134,5.248209357,2.468665651,5.54469569,5.470551172,5.506325416
0.01,0.001,14,14,3,50.04748982,46.32405955,83.53459973,51.22459746,80.31652572,37.69905075,35.44878254,78.22398611,5.400492015,3.606110261,1.5546503,4.88474035,3.206834571,4.652990548,5.186811908,6.153243768
0.01,0.01,14,14,3,51.01763908,46.8410405,83.92808684,51.79984222,80.26985742,38.32794023,35.9423343,77.40680602,4.60275398,3.213363952,1.625849444,4.582139467,3.206580314,4.401272293,4.924815799,5.481014291
0.01,0.1,14,14,3,55.57666214,47.09498011,84.40976934,54.67665848,79.54721031,41.68704414,38.38479374,78.96569273,2.585506516,3.341944067,1.335885038,3.341475743,3.104467082,3.195740391,3.980622611,6.365459975
0.01,1,14,14,3,48.92130258,38.68983714,80.08141113,47.22474895,70.63746406,35.75710503,28.90927051,96.20583341,6.707652042,2.323246169,1.567802011,4.410082796,3.923395716,5.052476597,3.92618187,4.121210135
0.01,10,14,14,3,56.86567164,48.77109075,85.33921303,55.41565829,75.68174799,44.10299305,37.67684786,77.52230632,5.784799437,2.312223598,0.783019796,3.843210934,7.585490927,4.637289756,5.064537886,6.27333619
0.01,100,14,14,3,48.24966079,37.01482483,76.86567164,45.34947192,54.45111522,38.96428606,19.70425035,105.4845676,9.184250705,4.511486156,3.859416812,7.132954302,6.783910061,7.268821918,9.594956057,7.703535617
0.01,1000,14,14,3,45.30529172,34.15138453,74.52510176,42.49848642,51.36871071,36.28815398,15.5465351,110.9504512,5.835761148,2.667800277,2.70714759,3.871676045,4.688377538,3.546702325,5.637055154,5.038511292
0.01,10000,14,14,3,45.46132972,34.22731819,74.19945726,42.69415699,51.52163199,36.49731381,15.75737979,110.7706873,4.611794835,2.672855627,2.352105284,3.139770537,3.957980294,2.933141718,4.655488416,4.945807762
0.01,100000,14,14,3,45.20352782,34.02935236,74.0027137,42.44994844,51.20198837,36.29568202,15.3773285,111.1809007,4.10247424,2.441513477,2.144131641,2.727050726,3.552917384,2.534780578,4.107148649,4.47189026
0.1,1.00E-05,14,14,3,54.21302578,51.33797372,85.67842605,55.15095568,83.49281831,41.2330201,39.87684016,68.49245131,5.274633481,3.066647764,1.522542172,3.516488087,3.084242726,3.420347554,3.98788395,5.619528698
0.1,0.0001,14,14,3,54.36906377,51.38764309,85.7394844,55.24474079,83.56118848,41.3169039,39.9790714,68.41225251,4.872423806,3.093767426,1.489381695,3.379912361,3.064570068,3.291140392,3.867076828,5.698721537
0.1,0.001,14,14,3,54.68792402,51.33830372,85.75983718,55.39329596,83.81550569,41.41510291,40.19823067,68.51999118,4.780050643,3.174608396,1.499186838,3.455060816,2.615312094,3.366572095,3.898909355,5.873586358
